source_domain,source_slug,dead_destination_domain,dead_destination_slug,link_label,source_gsc_impressions,source_gsc_clicks,recommended_replacement_slug,recommendation_type,similarity_note,notes,phase1_action
dismissal,dismissal-strike-participation-relief,dismissal,dismissal-procedure-defect-relief,해고 절차 흠결 다툼,,,dismissal-pregnancy-rehire-rejected-relief,replace,similarity=0.75,,replace
dismissal,dismissal-strike-participation-relief,dismissal,dismissal-nlrc-hearing-preparation,노동위 심문 준비 방법,,,dismissal-bullying-report-retaliation,replace_low,similarity=0.68,,replace
dismissal,dismissal-strike-participation-relief,dismissal,dismissal-monetary-compensation-procedure,금전보상명령 신청 절차,,,dismissal-unfair-monetary-compensation,replace,similarity=0.78,,replace
dismissal,dismissal-mental-illness-rehire-relief,dismissal,dismissal-disability-discrimination-complaint,장애 차별 국가인권위 진정 절차,,,dismissal-disability-accommodation-fail-relief,replace_low,similarity=0.66,,replace
dismissal,dismissal-mental-illness-rehire-relief,dismissal,dismissal-standby-order-relief,대기발령 구제신청 절차,,,dismissal-mental-illness-rehire-relief,replace,similarity=0.71,,replace
dismissal,dismissal-mental-illness-rehire-relief,dismissal,dismissal-monetary-compensation-procedure,금전보상명령 신청 절차,,,dismissal-unfair-monetary-compensation,replace,similarity=0.78,,replace
dismissal,dismissal-mental-illness-rehire-relief,dismissal,dismissal-written-reason-request,해고 이유 서면 청구 방법,,,dismissal-reason-request-template,replace,similarity=0.74,,replace
dismissal,dismissal-overtime-refusal-relief,wage,wage-overtime-consent-complaint,연장근로 동의와 임금체불 진정,,,wage-overtime-consent-coercion-invalid,replace,similarity=0.75,,replace
dismissal,dismissal-overtime-refusal-relief,dismissal,dismissal-forced-labor-complaint,강제 근로 금지와 고용노동부 신고,,,dismissal-performance-improvement-plan,replace_low,similarity=0.63,,replace
dismissal,dismissal-overtime-refusal-relief,wage,wage-52hour-violation-report,주 52시간 초과 위반 신고 절차,,,wage-pogual-anon-report-how,replace_low,similarity=0.65,,replace
dismissal,dismissal-overtime-refusal-relief,dismissal,dismissal-monetary-compensation-procedure,금전보상명령 신청 절차,,,dismissal-unfair-monetary-compensation,replace,similarity=0.78,,replace
divorce,divorce-public-servant-pension-split,divorce,divorce-property-division-2year-deadline,재산분할 청구 2년 제척기간,,,divorce-consensual-property-division-2year-claim,replace,similarity=0.77,,replace
divorce,divorce-public-servant-pension-split,divorce,divorce-mutual-consent-procedure,협의이혼 의사확인 절차,,,divorce-consensual-intent-withdrawal-procedure,replace_low,similarity=0.64,,replace
divorce,divorce-public-servant-pension-split,divorce,divorce-property-division-standard,이혼 시 재산분할 기준,,,divorce-property-division-cutoff-date,replace,similarity=0.82,,replace
divorce,divorce-public-servant-pension-split,divorce,divorce-litigation-procedure-comprehensive,재판상 이혼 절차 총정리,,,divorce-property-division-comprehensive,replace_low,similarity=0.67,,replace
divorce,divorce-public-servant-pension-split,divorce,divorce-alimony-claim-deadline,이혼 후 위자료 청구 시효,,,divorce-alimony-false-claim-defense,replace,similarity=0.80,,replace
divorce,divorce-spouse-business-debt-cosign,divorce,divorce-debt-deduction-formula,재산분할 채무 차감 계산,,,divorce-pension-split-formula,replace_low,similarity=0.68,,replace
divorce,divorce-spouse-business-debt-cosign,divorce,divorce-daily-affairs-debt-liability,일상가사 채무 부부 연대책임,,,divorce-affair-evidence-admissibility,replace_low,similarity=0.68,,replace
divorce,divorce-spouse-business-debt-cosign,divorce,divorce-fraudulent-transfer-cancel,사해행위 취소로 은닉 재산 환수,,,divorce-sham-divorce-creditor-fraudulent-transfer,replace_low,similarity=0.65,,replace
divorce,divorce-spouse-business-debt-cosign,divorce,divorce-property-division-2year-deadline,재산분할 청구 2년 제척기간,,,divorce-consensual-property-division-2year-claim,replace,similarity=0.77,,replace
divorce,divorce-spouse-business-debt-cosign,divorce,divorce-property-division-standard,이혼 재산분할 기준 총정리,,,divorce-property-division-cutoff-date,replace,similarity=0.82,,replace
divorce,divorce-dating-app-affair-evidence,divorce,divorce-affair-evidence-collection-legal,적법한 외도 증거 수집,,,divorce-alimony-affair-evidence-collection-trial,replace,similarity=0.84,,replace
divorce,divorce-dating-app-affair-evidence,divorce,divorce-third-party-damages-guide,상간자 위자료 별소 가이드,,,divorce-third-party-affair-claim,replace_low,similarity=0.68,,replace
divorce,divorce-dating-app-affair-evidence,divorce,divorce-infidelity-damages-procedure,부정행위 위자료 청구 절차,,,divorce-international-marriage-procedure,replace_low,similarity=0.68,,replace
divorce,divorce-dating-app-affair-evidence,divorce,divorce-litigation-procedure-comprehensive,재판상 이혼 절차 총정리,,,divorce-property-division-comprehensive,replace_low,similarity=0.67,,replace
divorce,divorce-dating-app-affair-evidence,divorce,divorce-alimony-claim-deadline,이혼 후 위자료 청구 시효,,,divorce-alimony-false-claim-defense,replace,similarity=0.80,,replace
divorce,divorce-stay-home-husband-property-split,divorce,divorce-property-division-2year-deadline,재산분할 청구 2년 제척기간,,,divorce-consensual-property-division-2year-claim,replace,similarity=0.77,,replace
divorce,divorce-stay-home-husband-property-split,divorce,divorce-property-division-standard,이혼 재산분할 기준 총정리,,,divorce-property-division-cutoff-date,replace,similarity=0.82,,replace
divorce,divorce-stay-home-husband-property-split,divorce,divorce-special-property-contribution,특유재산과 기여도 평가,,,divorce-special-property-exclusion-criteria,replace,similarity=0.75,,replace
divorce,divorce-stay-home-husband-property-split,divorce,divorce-mutual-consent-procedure,협의이혼 의사확인 절차,,,divorce-consensual-intent-withdrawal-procedure,replace_low,similarity=0.64,,replace
divorce,divorce-stay-home-husband-property-split,divorce,divorce-alimony-claim-deadline,이혼 후 위자료 청구 시효,,,divorce-alimony-false-claim-defense,replace,similarity=0.80,,replace
child-support,child-support-direct-payment-order-process,child-support,child-support-enforcement-order-steps,양육비 이행명령 신청 절차,,,child-support-enforcement-order-apply,replace,similarity=0.89,,replace
child-support,child-support-direct-payment-order-process,child-support,child-support-detention-order-requirements,감치명령 신청 요건,,,child-support-detention-order-3-times-unpaid,replace,similarity=0.79,,replace
child-support,child-support-direct-payment-order-process,child-support,child-support-csa-free-support,양육비이행관리원 무료 지원,,,child-support-claim-where-to-start,replace,similarity=0.72,,replace
child-support,child-support-direct-payment-order-process,child-support,child-support-asset-investigation,양육비 강제집행 재산 조회,,,child-support-lump-sum-negotiation,replace_low,similarity=0.69,,replace
child-support,child-support-direct-payment-order-process,child-support,child-support-calculation-standard,양육비 산정기준표 활용법,,,child-support-calculation-table,replace,similarity=0.86,,replace
stalking,stalking-ex-partner-online-harass-relief,stalking,stalking-provisional-measures-application,스토킹처벌법 잠정조치 신청 방법,,,stalking-provisional-measure-application-effect,replace,similarity=0.91,,replace
stalking,stalking-ex-partner-online-harass-relief,stalking,stalking-victim-protection-order,피해자보호명령 신청 절차,,,stalking-emergency-protection-order-apply,replace,similarity=0.74,,replace
stalking,stalking-ex-partner-online-harass-relief,stalking,stalking-online-evidence-collection,온라인 스토킹 증거 수집법,,,stalking-ex-lover-online-evidence-collect,replace,similarity=0.84,,replace
stalking,stalking-ex-partner-online-harass-relief,stalking,stalking-criminal-complaint-investigation,스토킹 고소 후 수사 흐름,,,stalking-victim-restraining-petition,replace_low,similarity=0.65,,replace
stalking,stalking-ex-partner-online-harass-relief,stalking,stalking-vs-restraining-order-comparison,접근금지 가처분과 스토킹 비교,,,stalking-penalty-restraining-order,replace,similarity=0.73,,replace
retirement,retirement-merger-acquisition-recalc,retirement,retirement-average-wage-calculation,퇴직금 평균임금 산정 기준,,,retirement-severance-tax-calculation,replace,similarity=0.85,,replace
retirement,retirement-merger-acquisition-recalc,retirement,retirement-interim-settlement-inclusion,중간정산 퇴직금 합산 여부,,,retirement-interim-settlement-guide,replace,similarity=0.84,,replace
retirement,retirement-merger-acquisition-recalc,retirement,retirement-irp-mandatory-payment,근로자퇴직급여보장법 IRP 의무지급,,,retirement-irp-mandatory-rollover-tax,replace,similarity=0.75,,replace
retirement,retirement-merger-acquisition-recalc,retirement,retirement-unpaid-complaint-procedure,퇴직금 미지급 진정 절차,,,retirement-pay-complaint,replace,similarity=0.75,,replace
retirement,retirement-merger-acquisition-recalc,dismissal,dismissal-work-rules-disadvantageous-change,취업규칙 불이익 변경 무효 다툼,,,dismissal-bonus-cut-disguised-discharge,replace_low,similarity=0.59,,replace
retirement,retirement-overseas-dispatch-period,retirement,retirement-average-wage-calculation,퇴직금 평균임금 산정 기준,,,retirement-severance-tax-calculation,replace,similarity=0.85,,replace
retirement,retirement-overseas-dispatch-period,retirement,retirement-unpaid-complaint-procedure,퇴직금 미지급 진정 절차,,,retirement-pay-complaint,replace,similarity=0.75,,replace
retirement,retirement-overseas-dispatch-period,retirement,retirement-simple-payment-eligibility,간이대지급금 신청 조건,,,retirement-less-than-1year-eligibility,replace,similarity=0.77,,replace
retirement,retirement-overseas-dispatch-period,retirement,retirement-dispatch-worker-calculation,파견근로자 퇴직금 산정,,,retirement-dispatch-worker-employer,replace,similarity=0.79,,replace
traffic-accident,traffic-accident-parking-pillar-fault,traffic-accident,traffic-accident-settlement-documents,교통사고 합의 전 준비서류,,,traffic-accident-settlement-mistakes,replace,similarity=0.85,,replace
traffic-accident,traffic-accident-parking-pillar-fault,traffic-accident,traffic-accident-self-deductible-claim,자차보험 자기부담금 청구,,,traffic-accident-self-insured-claim,replace,similarity=0.82,,replace
traffic-accident,traffic-accident-parking-pillar-fault,traffic-accident,traffic-accident-small-claims-procedure,소액심판 신청 절차,,,traffic-accident-criminal-civil-procedure,replace,similarity=0.82,,replace
traffic-accident,traffic-accident-emergency-vehicle-yield-fail,traffic-accident,traffic-accident-blackbox-evidence,교통사고 블랙박스 증거 활용,,,traffic-accident-dashcam-evidence-guide,replace,similarity=0.77,,replace
traffic-accident,traffic-accident-emergency-vehicle-yield-fail,traffic-accident,traffic-accident-insurance-dispute,손해보험 분쟁조정 신청 방법,,,traffic-accident-fault-ratio-dispute,replace,similarity=0.80,,replace
traffic-accident,traffic-accident-pedestrian-jaywalk-night-fault,traffic-accident,traffic-accident-12-major-fault,교통사고 12대 중과실 정리,,,traffic-accident-12-major-faults-settlement-impact,replace,similarity=0.77,,replace
traffic-accident,traffic-accident-pedestrian-jaywalk-night-fault,traffic-accident,traffic-accident-settlement-criteria,교통사고 합의금 산정 기준,,,traffic-accident-settlement-mistakes,replace,similarity=0.86,,replace
traffic-accident,traffic-accident-pedestrian-jaywalk-night-fault,traffic-accident,traffic-accident-criminal-settlement,교통사고 형사합의 절차,,,traffic-accident-bicycle-pedestrian-settlement,replace,similarity=0.78,,replace
traffic-accident,traffic-accident-pedestrian-jaywalk-night-fault,traffic-accident,traffic-accident-night-cycling-fault-share,야간 사이클 과실 기준,,,traffic-accident-bicycle-pedestrian-fault-table,replace,similarity=0.74,,replace
traffic-accident,traffic-accident-low-speed-rear-end-aftereffect,traffic-accident,traffic-accident-settlement-documents,교통사고 합의 전 체크리스트,,,traffic-accident-settlement-mistakes,replace,similarity=0.85,,replace
traffic-accident,traffic-accident-low-speed-rear-end-aftereffect,traffic-accident,traffic-accident-disability-diagnosis,교통사고 후유장해 진단 절차,,,traffic-accident-seatbelt-nonuse-fault,replace_low,similarity=0.69,,replace
traffic-accident,traffic-accident-low-speed-rear-end-aftereffect,traffic-accident,traffic-accident-insurance-dispute,손해보험 분쟁조정 신청 방법,,,traffic-accident-fault-ratio-dispute,replace,similarity=0.80,,replace
traffic-accident,traffic-accident-passenger-injury-driver-fault,traffic-accident,traffic-accident-settlement-documents,교통사고 합의 전 체크리스트,,,traffic-accident-settlement-mistakes,replace,similarity=0.85,,replace
wage,wage-tip-service-charge-base-inclusion,wage,wage-ordinary-wage-calculation-guide,통상임금 계산 방법 총정리,,,wage-delay-interest-calculation-guide,replace,similarity=0.77,,replace
wage,wage-tip-service-charge-base-inclusion,wage,wage-overtime-report-procedure-timeline,연장수당 미지급 노동청 진정 절차,,,unpaid-wage-report-procedure-timeline,replace,similarity=0.79,,replace
